,Harsh Acceleration,Harsh Breaking,Battery level,vehicle distance,Torque,TCO Vehicle Speed,Fuel Rate Avg,Total Fuel consumption,Fuel Primary Tank,Battery Voltage,Transmission current gear,Catalyst tank level,coolant temperature,Engine on,Engine Oil Pressure,Oil Temperature,Engine speed,break pedal,Malfunction lamp status,Amber warning lamp status,Red stop lamp status,DTC,time
174,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 10:02:54
175,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 10:02:55
176,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 10:03:16
177,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 10:03:36
178,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 10:03:56
179,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 10:04:16
180,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 10:04:36
181,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 10:04:56
182,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 10:05:16
183,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,25.2 VDC,000,68.8 %,26 °C,1782.27 H,1 BAR,27.6 °C,0 Rpm,Off,Not,Not,Not,BFFF9,2023-12-01 10:05:35
184,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,25.2 VDC,000,68.8 %,27 °C,1782.27 H,1 BAR,27.6 °C,0 Rpm,Off,Not,Not,Not,BFFF9,2023-12-01 10:05:55
185,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,25.2 VDC,000,68.8 %,27 °C,1782.27 H,1 BAR,27.6 °C,0 Rpm,Off,Not,Not,Not,BFFF9,2023-12-01 10:06:15
186,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 10:06:36
187,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 10:06:56
188,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 10:07:16
189,-,-,100 %,-,0 %,-,-,0 L,2 %,0 VDC,0.0,-,-,-,-,-,-,Off,,,,,2023-12-01 10:07:36
190,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 10:07:56
191,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,25.2 VDC,000,68.8 %,27 °C,1782.27 H,1 BAR,27.7 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 10:08:56
192,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 10:09:16
193,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 10:09:36
194,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 10:09:57
195,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 10:10:03
196,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 10:10:05
197,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 10:10:08
198,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 10:11:36
199,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 10:11:37
200,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 10:11:38
201,-,-,100 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 10:11:57
202,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 10:12:05
203,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 10:12:07
204,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 10:12:10
205,-,-,98 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 10:15:27
206,-,-,98 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 10:15:27
207,-,-,98 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 10:15:28
208,-,-,98 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.27 H,0 BAR,0 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 10:15:49
209,-,-,98 %,23507.1 Km,0 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,0 VDC,000,68.8 %,27 °C,1782.27 H,0 BAR,27.9 °C,0 Rpm,Off,Not,Not,Not,,2023-12-01 10:16:09
210,-,-,98 %,23507.1 Km,51 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,22.5 VDC,000,68.8 %,27 °C,1782.27 H,0 BAR,27.9 °C,421 Rpm,Off,Not,Not,Not,,2023-12-01 10:16:28
211,-,-,98 %,23507.1 Km,25 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,28.3 VDC,000,68.8 %,27 °C,1782.27 H,0 BAR,27.4 °C,557 Rpm,Off,Not,Not,Not,FF369,2023-12-01 10:16:49
212,-,-,98 %,23507.1 Km,19 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,28.1 VDC,000,68.8 %,28 °C,1782.28 H,0 BAR,27.4 °C,1655 Rpm,Off,Not,Not,Not,FF369,2023-12-01 10:17:09
213,-,-,98 %,23507.1 Km,18 %,0 Km/h,1.49 Km/L,15819 L,75.2 %,28.1 VDC,000,68.8 %,31 °C,1782.29 H,5.4 BAR,27.5 °C,727 Rpm,Off,Not,Not,Not,FF369,2023-12-01 10:17:29
214,-,-,98 %,23507.1 Km,13 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.29 H,0 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 10:17:49
215,-,-,98 %,23507.1 Km,16 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.29 H,0 BAR,0 °C,551 Rpm,Off,Not,Not,Not,,2023-12-01 10:18:09
216,-,-,98 %,23507.1 Km,13 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.29 H,0 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 10:18:29
217,-,-,98 %,23507.1 Km,16 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.29 H,0 BAR,0 °C,544 Rpm,Off,Not,Not,Not,,2023-12-01 10:18:49
218,-,-,98 %,23507.1 Km,13 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.3 H,0 BAR,0 °C,552 Rpm,Off,Not,Not,Not,,2023-12-01 10:19:09
219,-,-,98 %,23507.1 Km,14 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.3 H,0 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 10:19:29
220,-,-,98 %,23507.1 Km,16 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,000,0 %,0 °C,1782.3 H,0 BAR,0 °C,549 Rpm,On,Not,Not,Not,,2023-12-01 10:19:49
221,-,-,98 %,23507.1 Km,15 %,0 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,0-1,0 %,0 °C,1782.3 H,0 BAR,0 °C,549 Rpm,Off,Not,Not,Not,,2023-12-01 10:20:09
222,-,-,98 %,23507.1 Km,0 %,2.7 Km/h,1.49 Km/L,15819 L,0 %,28.1 VDC,0-1,0 %,0 °C,1782.3 H,0 BAR,0 °C,928 Rpm,On,Not,Not,Not,,2023-12-01 10:20:30
223,-,-,98 %,23507.11 Km,31 %,5.1 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,0-1,0 %,0 °C,1782.3 H,0 BAR,0 °C,1967 Rpm,Off,Not,Not,Not,,2023-12-01 10:20:50
224,-,-,98 %,23507.13 Km,8 %,0.5 Km/h,1.49 Km/L,15819 L,0 %,0 VDC,0-1,0 %,0 °C,1782.3 H,0 BAR,0 °C,596 Rpm,On,Not,Not,Not,,2023-12-01 10:21:10
225,-,-,98 %,23507.13 Km,18 %,3.5 Km/h,1.49 Km/L,15819 L,74.8 %,28.1 VDC,0-1,67.2 %,43 °C,1782.3 H,5.92 BAR,34.3 °C,1343 Rpm,Off,Not,Not,Not,,2023-12-01 10:21:30
226,-,-,98 %,23507.13 Km,10 %,0 Km/h,1.49 Km/L,15819.5 L,76 %,0 VDC,000,0 %,0 °C,1782.31 H,0 BAR,0 °C,556 Rpm,On,Not,Not,Not,,2023-12-01 10:21:49
227,-,-,98 %,23507.17 Km,12 %,0 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,000,0 %,0 °C,1782.31 H,0 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 10:22:09
228,-,-,98 %,23507.17 Km,12 %,0 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,000,0 %,0 °C,1782.31 H,0 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 10:22:29
229,-,-,98 %,23507.17 Km,12 %,0 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,000,0 %,0 °C,1782.31 H,0 BAR,0 °C,551 Rpm,Off,Not,Not,Not,,2023-12-01 10:22:49
230,-,-,98 %,23507.17 Km,12 %,0 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,000,0 %,0 °C,1782.31 H,0 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 10:23:09
231,-,-,98 %,23507.17 Km,19 %,2.9 Km/h,1.49 Km/L,15819.5 L,76 %,0 VDC,000,0 %,0 °C,1782.31 H,0 BAR,0 °C,1105 Rpm,Off,Not,Not,Not,,2023-12-01 10:23:30
232,-,-,98 %,23507.17 Km,0 %,4 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,0-1,0 %,0 °C,1782.31 H,0 BAR,0 °C,1454 Rpm,Off,Not,Not,Not,,2023-12-01 10:23:50
233,-,-,98 %,23507.17 Km,12 %,2.6 Km/h,1.49 Km/L,15819.5 L,75.6 %,0 VDC,0-1,0 %,0 °C,1782.32 H,0 BAR,0 °C,980 Rpm,Off,Not,Not,Not,,2023-12-01 10:24:10
234,-,-,98 %,23507.17 Km,0 %,3.9 Km/h,1.49 Km/L,15819.5 L,0 %,28.1 VDC,004,0 %,0 °C,1782.32 H,0 BAR,0 °C,807 Rpm,On,Not,Not,Not,,2023-12-01 10:24:30
235,-,-,98 %,23507.17 Km,14 %,0 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,000,0 %,0 °C,1782.32 H,0 BAR,0 °C,1181 Rpm,Off,Not,Not,Not,,2023-12-01 10:24:50
236,-,-,98 %,23507.23 Km,33 %,5 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,006,0 %,0 °C,1782.32 H,0 BAR,0 °C,761 Rpm,Off,Not,Not,Not,,2023-12-01 10:25:10
237,-,-,98 %,23507.23 Km,31 %,10.3 Km/h,1.49 Km/L,15819.5 L,76 %,0 VDC,006,0 %,0 °C,1782.32 H,0 BAR,0 °C,1601 Rpm,Off,Not,Not,Not,,2023-12-01 10:25:30
238,-,-,98 %,23507.3 Km,27 %,12.7 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,007,0 %,0 °C,1782.32 H,0 BAR,0 °C,1634 Rpm,Off,Not,Not,Not,,2023-12-01 10:25:50
239,-,-,98 %,23507.35 Km,48 %,17.7 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,007,0 %,0 °C,1782.33 H,0 BAR,0 °C,2271 Rpm,Off,Not,Not,Not,,2023-12-01 10:26:10
240,-,-,98 %,23507.35 Km,21 %,0 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,008,0 %,0 °C,1782.33 H,0 BAR,0 °C,1197 Rpm,Off,Not,Not,Not,,2023-12-01 10:26:30
241,-,-,98 %,23507.35 Km,20 %,12.7 Km/h,1.49 Km/L,15819.5 L,74.4 %,0 VDC,008,0 %,0 °C,1782.33 H,0 BAR,0 °C,1321 Rpm,Off,Not,Not,Not,,2023-12-01 10:26:51
242,-,-,98 %,23507.59 Km,34 %,1.5 Km/h,1.49 Km/L,15819.5 L,76 %,28.3 VDC,001,0 %,0 °C,1782.33 H,3.12 BAR,0 °C,623 Rpm,Off,Not,Not,Not,,2023-12-01 10:27:11
243,-,-,98 %,23507.64 Km,33 %,18.2 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,011,0 %,0 °C,1782.33 H,5.44 BAR,0 °C,1120 Rpm,Off,Not,Not,Not,,2023-12-01 10:27:30
244,-,-,98 %,23507.64 Km,41 %,24.7 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,011,0 %,0 °C,1782.33 H,5.84 BAR,0 °C,1508 Rpm,Off,Not,Not,Not,,2023-12-01 10:27:50
245,-,-,98 %,23507.92 Km,54 %,4 Km/h,1.49 Km/L,15819.5 L,75.6 %,28.2 VDC,001,66.8 %,72 °C,1782.33 H,4.04 BAR,69.1 °C,1608 Rpm,Off,Not,Not,Not,,2023-12-01 10:28:10
246,-,-,98 %,23507.93 Km,35 %,5.4 Km/h,1.49 Km/L,15819.5 L,79.2 %,0 VDC,001,0 %,0 °C,1782.34 H,5.96 BAR,0 °C,2166 Rpm,Off,Not,Not,Not,,2023-12-01 10:28:30
247,-,-,98 %,23507.93 Km,31 %,2.7 Km/h,1.49 Km/L,15819.5 L,78.8 %,28.3 VDC,0-1,0 %,0 °C,1782.34 H,4.6 BAR,0 °C,1121 Rpm,Off,Not,Not,Not,,2023-12-01 10:28:50
248,-,-,98 %,23507.93 Km,59 %,4.2 Km/h,1.49 Km/L,15819.5 L,77.2 %,28.3 VDC,001,0 %,0 °C,1782.34 H,4.24 BAR,0 °C,1739 Rpm,Off,Not,Not,Not,,2023-12-01 10:29:10
249,-,-,98 %,23507.93 Km,41 %,5.2 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,001,0 %,0 °C,1782.34 H,5.96 BAR,0 °C,2094 Rpm,Off,Not,Not,Not,,2023-12-01 10:29:30
250,-,-,98 %,23507.93 Km,38 %,4.9 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,001,0 %,0 °C,1782.34 H,5.92 BAR,0 °C,1963 Rpm,Off,Not,Not,Not,,2023-12-01 10:29:50
251,-,-,98 %,23507.93 Km,14 %,0 Km/h,1.49 Km/L,15819.5 L,0 %,28.3 VDC,0-1,0 %,0 °C,1782.34 H,2.6 BAR,0 °C,619 Rpm,Off,Not,Not,Not,,2023-12-01 10:30:10
252,-,-,98 %,23508.06 Km,7 %,3.6 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,0-1,0 %,0 °C,1782.34 H,5.44 BAR,0 °C,1381 Rpm,Off,Not,Not,Not,,2023-12-01 10:30:31
253,-,-,98 %,23508.06 Km,8 %,3.4 Km/h,1.49 Km/L,15819.5 L,76.8 %,0 VDC,000,0 %,0 °C,1782.34 H,5.32 BAR,0 °C,1281 Rpm,Off,Not,Not,Not,,2023-12-01 10:30:51
254,-,-,98 %,23508.08 Km,12 %,0 Km/h,1.49 Km/L,15819.5 L,78.8 %,0 VDC,000,0 %,0 °C,1782.35 H,2.56 BAR,0 °C,549 Rpm,Off,Not,Not,Not,,2023-12-01 10:31:11
255,-,-,98 %,23508.08 Km,12 %,0 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,000,0 %,0 °C,1782.35 H,2.6 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 10:31:31
256,-,-,98 %,23508.08 Km,13 %,0 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,000,0 %,0 °C,1782.35 H,2.6 BAR,0 °C,551 Rpm,Off,Not,Not,Not,,2023-12-01 10:31:51
257,-,-,98 %,23508.08 Km,13 %,0 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,000,0 %,0 °C,1782.35 H,2.6 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 10:32:11
258,-,-,98 %,23508.08 Km,12 %,0 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,000,0 %,0 °C,1782.35 H,2.6 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 10:32:31
259,-,-,98 %,23508.08 Km,13 %,0 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,000,0 %,0 °C,1782.35 H,2.6 BAR,0 °C,551 Rpm,Off,Not,Not,Not,,2023-12-01 10:32:50
260,-,-,98 %,23508.08 Km,13 %,0 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,000,0 %,0 °C,1782.35 H,2.6 BAR,0 °C,551 Rpm,Off,Not,Not,Not,,2023-12-01 10:33:10
261,-,-,98 %,23508.08 Km,13 %,0 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,000,0 %,0 °C,1782.35 H,2.56 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 10:33:30
262,-,-,98 %,23508.08 Km,13 %,0 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,000,0 %,0 °C,1782.35 H,2.56 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 10:33:51
263,-,-,98 %,23508.08 Km,13 %,0 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,000,0 %,0 °C,1782.36 H,2.56 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 10:34:11
264,-,-,98 %,23508.08 Km,13 %,0 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,000,0 %,0 °C,1782.36 H,2.56 BAR,0 °C,550 Rpm,Off,Not,Not,Not,,2023-12-01 10:34:31
265,-,-,98 %,23508.08 Km,13 %,0 Km/h,1.49 Km/L,15819.5 L,0 %,0 VDC,000,0 %,0 °C,1782.36 H,2.56 BAR,0 °C,549 Rpm,Off,Not,Not,Not,,2023-12-01 10:34:51
266,-,-,98 %,23508.08 Km,48 %,5.5 Km/h,1.49 Km/L,15819.5 L,76 %,28.2 VDC,001,71.6 %,82 °C,1782.36 H,6 BAR,81.6 °C,2300 Rpm,Off,Not,Not,Not,,2023-12-01 10:35:11
267,-,-,98 %,23508.1 Km,52 %,8.3 Km/h,1.49 Km/L,15820 L,77.6 %,0 VDC,003,0 %,0 °C,1782.36 H,6 BAR,0 °C,2298 Rpm,Off,Not,Not,Not,,2023-12-01 10:35:31
268,-,-,98 %,23508.1 Km,22 %,5.3 Km/h,1.49 Km/L,15820 L,78.4 %,0 VDC,002,0 %,0 °C,1782.36 H,5.64 BAR,0 °C,1737 Rpm,Off,Not,Not,Not,,2023-12-01 10:35:51
269,-,-,98 %,23508.1 Km,29 %,5.1 Km/h,1.49 Km/L,15820 L,0 %,0 VDC,002,0 %,0 °C,1782.36 H,5.64 BAR,0 °C,1674 Rpm,Off,Not,Not,Not,,2023-12-01 10:36:11
270,-,-,98 %,23508.17 Km,32 %,6 Km/h,1.49 Km/L,15820 L,78 %,0 VDC,002,0 %,0 °C,1782.37 H,5.76 BAR,0 °C,1976 Rpm,Off,Not,Not,Not,,2023-12-01 10:36:31
271,-,-,98 %,23508.2 Km,42 %,6.4 Km/h,1.49 Km/L,15820 L,0 %,0 VDC,000,0 %,0 °C,1782.37 H,5.84 BAR,0 °C,2108 Rpm,Off,Not,Not,Not,,2023-12-01 10:36:51
272,-,-,98 %,23508.25 Km,48 %,6.9 Km/h,1.49 Km/L,15820 L,76 %,0 VDC,002,0 %,0 °C,1782.37 H,5.92 BAR,0 °C,2298 Rpm,Off,Not,Not,Not,,2023-12-01 10:37:12
273,-,-,98 %,23508.29 Km,48 %,8.3 Km/h,1.49 Km/L,15820 L,0 %,0 VDC,003,0 %,0 °C,1782.37 H,5.92 BAR,0 °C,2298 Rpm,Off,Not,Not,Not,,2023-12-01 10:37:32
274,-,-,98 %,23508.31 Km,0 %,11 Km/h,1.49 Km/L,15820 L,0 %,28.2 VDC,005,0 %,0 °C,1782.37 H,5.88 BAR,0 °C,2085 Rpm,Off,Not,Not,Not,,2023-12-01 10:37:52
275,-,-,98 %,23508.4 Km,19 %,6.2 Km/h,1.49 Km/L,15820 L,0 %,0 VDC,006,0 %,0 °C,1782.37 H,4 BAR,0 °C,940 Rpm,Off,Not,Not,Not,,2023-12-01 10:38:11
276,-,-,98 %,23508.42 Km,23 %,5.3 Km/h,1.49 Km/L,15820 L,75.2 %,0 VDC,004,0 %,0 °C,1782.38 H,4.56 BAR,0 °C,1190 Rpm,Off,Not,Not,Not,,2023-12-01 10:38:31
277,-,-,98 %,23508.47 Km,30 %,6.7 Km/h,1.49 Km/L,15820 L,74 %,28.2 VDC,004,68.8 %,92 °C,1782.38 H,5.32 BAR,92.9 °C,1501 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 10:38:51
278,-,-,98 %,23508.52 Km,0 %,11 Km/h,1.49 Km/L,15820 L,76.4 %,28.1 VDC,005,68.4 %,92 °C,1782.39 H,5.88 BAR,93.6 °C,2086 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 10:39:11
279,-,-,98 %,23508.63 Km,12 %,17.6 Km/h,1.49 Km/L,15820.5 L,74.4 %,28.2 VDC,008,68 %,93 °C,1782.39 H,5.6 BAR,95 °C,1808 Rpm,Off,Not,Not,Not,13000,2023-12-01 10:39:31
280,-,-,98 %,23508.73 Km,25 %,20.3 Km/h,1.49 Km/L,15820.5 L,74 %,28.2 VDC,008,67.2 %,94 °C,1782.4 H,5.68 BAR,95.9 °C,2109 Rpm,Off,Not,Not,Not,00001,2023-12-01 10:39:51
281,-,-,98 %,23508.79 Km,30 %,13 Km/h,1.49 Km/L,15820.5 L,73.6 %,28.2 VDC,008,67.2 %,95 °C,1782.4 H,4.72 BAR,96.5 °C,1383 Rpm,Off,Not,Not,Not,00000,2023-12-01 10:40:11
282,-,-,98 %,23508.85 Km,32 %,6.5 Km/h,1.49 Km/L,15820.5 L,74.8 %,28.2 VDC,005,67.2 %,96 °C,1782.41 H,3.32 BAR,96.9 °C,1235 Rpm,Off,Not,Not,Not,00000,2023-12-01 10:40:32
283,-,-,98 %,23508.9 Km,14 %,9.8 Km/h,1.49 Km/L,15821 L,76 %,28.2 VDC,006,67.2 %,96 °C,1782.41 H,5.32 BAR,97.3 °C,1526 Rpm,Off,Not,Not,Not,00000,2023-12-01 10:40:52
284,-,-,98 %,23508.93 Km,0 %,3.1 Km/h,1.49 Km/L,15821 L,70.8 %,28.1 VDC,003,66.4 %,96 °C,1782.42 H,4.8 BAR,97.5 °C,780 Rpm,On,Not,Not,Not,10000,2023-12-01 10:41:12
285,-,-,98 %,23508.93 Km,10 %,7.3 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,003,0 %,0 °C,1782.42 H,5.6 BAR,0 °C,1996 Rpm,Off,Not,Not,Not,,2023-12-01 10:41:32
286,-,-,98 %,23508.95 Km,0 %,6.4 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,004,0 %,0 °C,1782.42 H,5.24 BAR,0 °C,1431 Rpm,Off,Not,Not,Not,,2023-12-01 10:41:52
287,-,-,98 %,23509 Km,32 %,3.5 Km/h,1.49 Km/L,15821 L,0 %,28.4 VDC,004,0 %,0 °C,1782.42 H,2.68 BAR,0 °C,815 Rpm,Off,Not,Not,Not,,2023-12-01 10:42:12
288,-,-,98 %,23509 Km,15 %,4.6 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,004,0 %,0 °C,1782.42 H,4.72 BAR,0 °C,996 Rpm,Off,Not,Not,Not,,2023-12-01 10:42:32
289,-,-,98 %,23509.06 Km,17 %,4.4 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,004,0 %,0 °C,1782.42 H,4.72 BAR,0 °C,973 Rpm,Off,Not,Not,Not,,2023-12-01 10:42:52
290,-,-,98 %,-,16 %,-,-,-,75.2 %,-,---,-,-,-,-,-,-,Off,,,,,2023-12-01 10:43:12
291,-,-,98 %,23509.09 Km,13 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,003,0 %,0 °C,1782.43 H,2.24 BAR,0 °C,551 Rpm,On,Not,Not,Not,,2023-12-01 10:43:32
292,-,-,98 %,23509.09 Km,14 %,0 Km/h,1.49 Km/L,15821 L,0 %,0 VDC,003,0 %,0 °C,1782.43 H,2.24 BAR,0 °C,551 Rpm,On,Not,Not,Not,,2023-12-01 10:43:51
293,-,-,98 %,23509.09 Km,14 %,3 Km/h,1.49 Km/L,15821 L,74 %,0 VDC,0-1,0 %,0 °C,1782.43 H,4.56 BAR,0 °C,1124 Rpm,Off,Not,Not,Not,,2023-12-01 10:44:12
294,-,-,98 %,23509.09 Km,9 %,8.7 Km/h,1.49 Km/L,15821 L,73.6 %,0 VDC,005,0 %,0 °C,1782.43 H,5.44 BAR,0 °C,1618 Rpm,Off,Not,Not,Not,,2023-12-01 10:44:32
295,-,-,98 %,23509.13 Km,51 %,3.2 Km/h,1.49 Km/L,15821 L,72 %,0 VDC,000,0 %,0 °C,1782.43 H,2.52 BAR,0 °C,621 Rpm,Off,Not,Not,Not,,2023-12-01 10:44:52
