,priority,sat,event,ignition,motion,rssi,di1,out1,io113,power,io24,battery,io68,adc1,io199,io16,combinedfuel,sequence,distance,totaldistance,valid,enginehours,result,io247,time
641,0,21,0,true,true,3,1,false,100,28.541,0,4.107,0,87,23672,109959897,0,12,0,17097614.09,true,6623479,"018,00018646.695,0000000000000.0,00000.0,0000012623.0,100.0,00028.3,000,57.2,091,0003619926,0388,00000094.4,001166.0,0,Not,Not,Not",,2023-11-01 04:28:29
642,0,21,0,true,true,3,1,false,100,28.54,9,4.109,0,87,23687,109959912,0,13,3.29,17097617.38,true,6623499,"009,00018646.695,0000000000000.0,00000.0,0000012623.0,99.2,00028.2,000,57.6,091,0003619946,0340,00000094.3,000557.0,1,Not,Not,Not",,2023-11-01 04:28:49
643,0,21,0,true,true,2,1,false,100,28.495,22,4.108,0,87,23754,109959979,0,14,64.22,17097681.6,true,6623519,"058,00018646.744,0000000000014.1,00000.0,0000012623.5,99.6,00028.3,009,58.4,091,0003619966,0408,00000094.3,001330.0,0,Not,Not,Not",,2023-11-01 04:29:09
644,0,21,0,true,true,2,1,false,100,28.575,37,4.109,0,87,23978,109960203,0,15,198.39,17097879.99,true,6623539,"074,00018646.920,0000000000049.7,00000.0,0000012623.5,99.6,00028.3,016,58.8,092,0003619986,0468,00000094.6,001158.0,0,Not,Not,Not",,2023-11-01 04:29:29
645,0,19,0,true,true,2,1,false,100,28.549,11,4.1,0,87,24097,109960322,0,11,94.95,17097974.94,true,6623559,,,2023-11-01 04:29:49
646,0,18,0,true,true,2,1,false,100,28.553,3,4.109,0,87,24123,109960348,0,10,99.39,17097979.38,true,6623578,,,2023-11-01 04:30:08
647,0,16,0,true,true,2,1,false,100,28.574,0,4.108,0,87,24123,109960348,0,9,100.53,17097980.52,true,6623598,,,2023-11-01 04:30:28
648,0,16,0,true,true,2,1,false,100,28.567,0,4.109,0,87,24123,109960348,0,8,100.53,17097980.52,true,6623618,,,2023-11-01 04:30:48
649,0,17,0,true,true,2,1,false,100,28.562,0,4.109,0,87,24123,109960348,0,7,100.53,17097980.52,true,6623638,,,2023-11-01 04:31:08
650,0,17,0,true,true,2,1,false,100,28.586,0,4.109,0,87,24123,109960348,0,6,100.53,17097980.52,true,6623659,,,2023-11-01 04:31:29
651,0,16,0,true,true,2,1,false,100,28.551,0,4.109,0,87,24123,109960348,0,5,100.53,17097980.52,true,6623679,,,2023-11-01 04:31:49
652,0,16,0,true,true,2,1,false,100,28.565,0,4.109,0,87,24123,109960348,0,4,100.53,17097980.52,true,6623699,,,2023-11-01 04:32:09
653,0,16,0,true,true,2,1,false,100,28.578,0,4.109,0,87,24123,109960348,0,3,100.53,17097980.52,true,6623719,,,2023-11-01 04:32:29
654,0,15,0,true,true,2,1,false,100,28.571,0,4.109,0,87,24123,109960348,0,2,100.53,17097980.52,true,6623739,,,2023-11-01 04:32:49
655,0,18,0,true,true,2,1,false,100,28.565,12,4.109,0,87,24139,109960364,0,1,97.05,17097977.04,true,6623759,"016,00018647.225,0000000000016.4,00000.0,0000012624.0,99.6,00028.2,008,54.4,090,0003620226,0512,00000093.0,001191.0,0,Not,Not,Not,00030000",,2023-11-01 04:33:09
656,0,20,0,true,true,2,1,false,100,28.354,18,4.094,0,87,24224,109960449,0,12,71.02,17098048.06,true,6623779,"000,00018647.234,0000000000019.1,00000.0,0000012624.0,99.6,00028.2,012,54.4,090,0003620231,0480,00000093.1,000981.0,1,Not,Not,Not,FFFF00FF",,2023-11-01 04:33:29
657,0,19,0,true,true,2,1,false,100,28.561,34,4.109,0,87,24376,109960601,0,13,142.56,17098190.62,true,6623799,"000,00018647.350,0000000000040.2,00000.0,0000012624.0,99.6,00028.1,015,54.0,090,0003620246,0424,00000093.1,001143.0,1,Not,Not,Not,19C819AC",,2023-11-01 04:33:49
658,0,20,0,true,true,2,1,false,100,28.535,12,4.109,0,87,24529,109960754,0,14,149.72,17098340.34,true,6623819,"009,00018647.535,0000000000021.8,00000.0,0000012624.0,99.2,00028.2,011,54.4,089,0003620266,0344,00000092.7,001298.0,1,Not,Not,Not,1B521B7B",,2023-11-01 04:34:09
659,0,21,0,true,true,2,1,false,100,28.575,0,4.109,0,87,24563,109960788,0,15,28.79,17098369.13,true,6623839,"018,00018647.570,0000000000003.6,00000.0,0000012624.0,00.0,00028.1,006,54.4,089,0003620276,0372,00000092.6,000633.0,1,Not,Not,Not",,2023-11-01 04:34:29
660,0,21,0,true,true,2,1,false,100,28.596,0,4.109,0,87,24581,109960806,0,16,17.8,17098386.93,true,6623860,"003,00018647.570,0000000000002.8,00000.0,0000012624.0,00.0,00028.3,0-2,54.4,089,0003620280,0436,00000092.8,000830.0,0,Not,Not,Not",,2023-11-01 04:34:50
661,0,21,0,true,true,3,1,false,100,28.568,0,4.109,0,87,24581,109960806,0,17,0,17098386.93,true,6623880,"016,00018647.619,0000000000000.0,00000.0,0000012624.0,00.0,00028.3,000,55.6,089,0003620285,0448,00000092.9,001187.0,0,Not,Not,Not",,2023-11-01 04:35:10
662,0,21,0,true,true,2,1,false,100,28.574,9,4.109,0,87,24606,109960831,0,18,22.63,17098409.56,true,6623899,"011,00018647.619,0000000000006.0,00000.0,0000012624.0,00.0,00028.3,003,55.6,090,0003620288,0436,00000093.0,001639.0,0,Not,Not,Not",,2023-11-01 04:35:29
663,0,20,0,true,true,2,1,false,100,28.543,32,4.105,0,87,24705,109960930,0,19,98.46,17098508.02,true,6623919,"000,00018647.660,0000000000025.4,00000.0,0000012624.0,00.0,00028.3,013,56.8,090,0003620296,0520,00000093.2,001343.0,0,Not,Not,Not",,2023-11-01 04:35:49
664,0,19,0,true,true,2,1,false,100,28.572,4,4.109,0,87,24828,109961053,0,20,118.71,17098626.73,true,6623939,"028,00018647.660,0000000000035.0,00000.0,0000012624.0,00.0,00028.3,015,56.8,090,0003620298,0384,00000093.3,000991.0,0,Not,Not,Not",,2023-11-01 04:36:09
665,0,20,0,true,true,2,1,false,100,28.579,22,4.109,0,87,24931,109961156,0,21,89.48,17098716.21,true,6623959,"090,00018647.830,0000000000015.5,00000.0,0000012624.0,00.0,00028.3,010,57.2,091,0003620303,0392,00000093.3,001166.0,0,Not,Not,Not",,2023-11-01 04:36:29
666,0,19,0,true,true,2,1,false,100,28.584,0,4.109,0,87,25003,109961228,0,22,59.08,17098775.29,true,6623979,"013,00018647.914,0000000000011.8,00000.0,0000012624.0,00.0,00028.3,012,57.6,092,0003620308,0220,00000094.4,000553.0,1,Not,Not,Not",,2023-11-01 04:36:49
667,0,18,0,true,true,2,1,false,100,28.736,3,4.109,0,87,25030,109961255,0,23,19.95,17098795.24,true,6623999,"000,00008648.055,0000000000006.4,00000.0,0000002624.0,98.8,00028.3,006,57.2,093,000000T315,0380,00000094.4,000877.0,0,Not,Not,Not",,2023-11-01 04:37:09
668,0,16,0,true,true,2,1,false,100,28.623,0,4.109,0,87,25035,109961260,0,24,10.7,17098805.94,true,6624019,"007,00018648.055,0000000000001.2,00000.0,0000012624.0,00.0,00028.3,0-2,56.8,093,0003620320,0288,00000095.0,000587.0,0,Not,Not,Not",,2023-11-01 04:37:29
669,0,16,0,true,true,2,1,false,100,28.61,0,4.107,0,87,25035,109961260,0,25,0,17098805.94,true,6624039,"010,00018648.084,0000000000000.0,00000.0,0000012624.0,00.0,00028.3,000,00.0,093,0003620327,0220,00000094.5,000550.0,0,Not,Not,Not",,2023-11-01 04:37:49
670,0,16,0,true,true,2,1,false,100,28.617,0,4.109,0,87,25035,109961260,0,26,0,17098805.94,true,6624060,"010,00018648.084,0000000000000.0,00000.0,0000012624.0,00.0,00028.3,000,56.4,092,0003620331,0224,00000094.1,000551.0,0,Not,Not,Not",,2023-11-01 04:38:10
671,0,16,0,true,true,2,1,false,100,28.614,0,4.108,0,87,25035,109961260,0,27,0,17098805.94,true,6624080,"010,00018648.084,0000000000000.0,00000.0,0000012624.0,00.0,00028.4,000,56.4,000,0003620333,0224,00000000.0,000551.0,0,Not,Not,Not",,2023-11-01 04:38:30
672,0,16,0,true,true,2,1,false,100,28.614,0,4.108,0,87,25035,109961260,0,14,0,17098805.94,true,6624080,,,2023-11-01 04:38:30
673,0,17,0,true,true,2,1,false,100,28.624,0,4.108,0,87,25035,109961260,0,13,0,17098805.94,true,6624100,,,2023-11-01 04:38:50
674,0,17,0,true,true,2,1,false,100,28.613,0,4.109,0,87,25035,109961260,0,12,0,17098805.94,true,6624120,,,2023-11-01 04:39:10
675,0,16,0,true,true,2,1,false,100,28.607,0,4.109,0,87,25035,109961260,0,11,0,17098805.94,true,6624140,,,2023-11-01 04:39:30
676,0,16,0,true,true,2,1,false,100,28.616,0,4.109,0,87,25035,109961260,0,10,0,17098805.94,true,6624160,,,2023-11-01 04:39:50
677,0,19,0,true,true,2,1,false,100,28.558,14,4.108,0,87,25077,109961302,0,9,31.01,17098836.95,true,6624180,,,2023-11-01 04:40:10
678,0,20,0,true,true,3,1,false,100,28.556,34,4.108,0,87,25194,109961419,0,8,125.4,17098931.34,true,6624200,,,2023-11-01 04:40:30
679,0,21,0,true,true,3,1,false,100,28.563,23,4.108,0,87,25305,109961530,0,7,229.54,17099035.48,true,6624219,,,2023-11-01 04:40:49
680,0,21,0,true,true,3,1,false,100,28.551,12,4.109,0,87,25449,109961674,0,6,339.45,17099145.39,true,6624239,,,2023-11-01 04:41:09
681,0,21,0,true,true,3,1,false,100,28.563,5,4.109,0,87,25488,109961713,0,5,347.3,17099153.24,true,6624260,,,2023-11-01 04:41:30
682,0,21,0,true,true,3,1,false,100,28.557,0,4.107,0,87,25495,109961720,0,4,355.56,17099161.5,true,6624280,,,2023-11-01 04:41:50
683,0,21,0,true,true,3,1,false,100,28.593,6,4.108,0,87,25499,109961724,0,3,355.56,17099161.5,true,6624300,,,2023-11-01 04:42:10
684,0,21,0,true,true,3,1,false,100,28.574,22,4.109,0,87,25568,109961793,0,2,293.08,17099099.02,true,6624320,,,2023-11-01 04:42:30
685,0,21,0,true,true,3,1,false,100,28.589,20,4.109,0,87,25764,109961989,0,1,142.88,17098948.82,true,6624340,,,2023-11-01 04:42:50
686,0,20,0,true,true,2,1,false,100,28.526,13,4.103,0,87,25895,109962120,0,15,124.57,17099073.39,true,6624360,"011,00018648.654,0000000000013.4,00000.0,0000012624.5,00.0,00000.0,000,00.0,000,0003620399,0000,00000000.0,000563.0,1,Not,Not,Not",,2023-11-01 04:43:10
687,0,20,0,true,true,2,1,false,100,28.577,0,4.109,0,87,25936,109962161,0,16,28.08,17099101.47,true,6624380,"013,00018648.965,0000000000004.9,00000.0,0000012624.5,00.0,00000.0,000,00.0,000,0003620402,0000,00000000.0,000569.0,1,Not,Not,Not",,2023-11-01 04:43:30
688,0,19,0,true,true,2,1,false,100,28.568,0,4.108,0,87,25952,109962177,0,17,13.29,17099114.76,true,6624400,"012,00018648.965,0000000000001.6,00000.0,0000012624.5,00.0,00000.0,0-2,00.0,000,0003620406,0000,00000000.0,000663.0,0,Not,Not,Not",,2023-11-01 04:43:50
689,0,19,0,true,true,2,1,false,100,28.62,0,4.109,0,87,25952,109962177,0,18,8.34,17099123.1,true,6624420,"010,00018649.029,0000000000000.0,00000.0,0000012624.5,99.6,00000.0,004,56.4,094,0003620413,0220,00000095.9,000550.0,0,Not,Not,Not",,2023-11-01 04:44:10
690,0,19,0,true,true,2,1,false,100,28.642,0,4.109,0,87,25952,109962177,0,19,0,17099123.1,true,6624440,"010,00018649.029,0000000000000.0,00000.0,0000012624.5,00.0,00028.3,000,00.0,000,0003620417,0000,00000000.0,000550.0,0,Not,Not,Not",,2023-11-01 04:44:30
691,0,19,0,true,true,2,1,false,100,28.588,0,4.108,0,87,25952,109962177,0,20,9.21,17099132.31,true,6624460,"016,00018649.029,0000000000003.7,00000.0,0000012624.5,00.0,00000.0,0-1,00.0,000,0003620422,0000,00000000.0,001392.0,0,Not,Not,Not",,2023-11-01 04:44:50
692,0,17,0,true,true,2,1,false,100,28.612,0,4.109,0,87,25952,109962177,0,21,0,17099132.31,true,6624481,"010,00018649.029,0000000000000.0,00000.0,0000012624.5,00.0,00028.3,000,00.0,000,0003620427,0000,00000000.0,000550.0,0,Not,Not,Not",,2023-11-01 04:45:11
693,0,20,0,true,true,2,1,false,100,28.607,0,4.108,0,87,25952,109962177,0,22,0,17099132.31,true,6624501,"010,00018649.039,0000000000000.0,00000.0,0000012624.5,00.0,00000.0,000,00.0,000,0003620430,0000,00000000.0,000551.0,0,Not,Not,Not",,2023-11-01 04:45:31
694,0,19,0,true,true,2,1,false,100,28.62,0,4.109,0,87,25952,109962177,0,23,0,17099132.31,true,6624521,"010,00018649.039,0000000000000.0,00000.0,0000012624.5,00.0,00000.0,004,00.0,000,0003620437,0000,00000000.0,000550.0,0,Not,Not,Not",,2023-11-01 04:45:51
695,0,18,0,true,true,2,1,false,100,28.592,16,4.108,0,87,25985,109962210,0,24,28.05,17099160.36,true,6624541,"000,00018649.039,0000000000012.0,00000.0,0000012624.5,00.0,00028.3,008,00.0,000,0003620441,0000,00000000.0,001404.0,0,Not,Not,Not",,2023-11-01 04:46:11
696,0,19,0,true,true,2,1,false,100,28.585,40,4.109,0,87,26111,109962336,0,25,116.86,17099277.22,true,6624560,"066,00018649.064,0000000000016.6,00000.0,0000012624.5,00.0,00028.3,010,00.0,000,0003620444,0000,00000000.0,001200.0,0,Not,Not,Not",,2023-11-01 04:46:30
697,0,21,0,true,true,2,1,false,100,28.561,23,4.109,0,87,26330,109962555,0,26,197.18,17099474.4,true,6624580,"096,00018649.311,0000000000042.9,00000.0,0000012624.5,98.8,00000.0,015,55.2,092,0003620456,0000,00000094.5,001224.0,0,Not,Not,Not,FFFFFFFF",,2023-11-01 04:46:50
